Google_Api_Query,Google_Maps,Item_Availability,Item_Discount,Item_Price,Item_Quantity,Store_Latitude,Store_Longitude,Store_Name,Store_Zip
3301+Tower+Rd+Aurora+CO+80011,https://maps.google.com/maps?q=3301+Tower+Rd+Aurora+CO+80011,In Stock,15% off,$16.88 ,3,39.7617086,-104.774519,Walmart Supercenter #5334,80011
5650+S+Chambers+Rd+Aurora+CO+80015,https://maps.google.com/maps?q=5650+S+Chambers+Rd+Aurora+CO+80015,In Stock,15% off,$16.88 ,5,39.6138182,-104.8115933,Walmart Supercenter #1689,80015
6101+S+Aurora+Pkwy+Aurora+CO+80016,https://maps.google.com/maps?q=6101+S+Aurora+Pkwy+Aurora+CO+80016,Limited Stock,15% off,$16.88 ,0,39.6063102,-104.7048842,Walmart Supercenter #5137,80016
6675+Business+Center+Dr+Highlands+Ranch+CO+80130,https://maps.google.com/maps?q=6675+Business+Center+Dr+Highlands+Ranch+CO+80130,In Stock,15% off,$16.88 ,12,39.5623584,-104.9107795,Walmart Supercenter #1252,80130
11101+S+Parker+Rd+Parker+CO+80134,https://maps.google.com/maps?q=11101+S+Parker+Rd+Parker+CO+80134,In Stock,15% off,$16.88 ,4,39.5138311,-104.7685022,Walmart Supercenter #2892,80134
10900+E+Briarwood+Ave+Centennial+CO+80112,https://maps.google.com/maps?q=10900+E+Briarwood+Ave+Centennial+CO+80112,In Stock,No Discount,$19.87 ,3,39.5914007,-104.8617708,Walmart Supercenter #3313,80112
7101+E+128Th+Ave+Brighton+CO+80602,https://maps.google.com/maps?q=7101+E+128Th+Ave+Brighton+CO+80602,In Stock,15% off,$16.88 ,11,39.931029,-104.9056699,Walmart Supercenter #4567,80602
4625+S+Mason+St+Fort+Collins+CO+80525,https://maps.google.com/maps?q=4625+S+Mason+St+Fort+Collins+CO+80525,In Stock,15% off,$16.88 ,12,40.5213134,-105.0794672,Walmart #3177,80525
1250+E+Magnolia+St+Fort+Collins+CO+80524,https://maps.google.com/maps?q=1250+E+Magnolia+St+Fort+Collins+CO+80524,In Stock,15% off,$16.88 ,4,40.5862271,-105.0547687,Walmart Supercenter #2729,80524
250+W+65Th+St+Loveland+CO+80538,https://maps.google.com/maps?q=250+W+65Th+St+Loveland+CO+80538,In Stock,15% off,$16.88 ,20,40.4569491,-105.0809496,Walmart Supercenter #1008,80538
4500+Weitzel+St+Timnath+CO+80547,https://maps.google.com/maps?q=4500+Weitzel+St+Timnath+CO+80547,In Stock,15% off,$16.88 ,3,40.5264183,-104.9893843,Walmart Supercenter #4599,80547
1325+Denver+Ave+Loveland+CO+80537,https://maps.google.com/maps?q=1325+Denver+Ave+Loveland+CO+80537,Limited Stock,No Discount,$19.87 ,0,40.4052013,-105.0462437,Walmart Supercenter #953,80537
3103+S+23Rd+Ave+Greeley+CO+80631,https://maps.google.com/maps?q=3103+S+23Rd+Ave+Greeley+CO+80631,In Stock,15% off,$16.88 ,16,40.386101,-104.718918,Walmart Supercenter #980,80631
2514+Main+St+Longmont+CO+80504,https://maps.google.com/maps?q=2514+Main+St+Longmont+CO+80504,In Stock,15% off,$16.88 ,16,40.2047547,-105.0988534,Walmart Supercenter #5370,80504
920+47Th+Ave+Greeley+CO+80634,https://maps.google.com/maps?q=920+47Th+Ave+Greeley+CO+80634,Limited Stock,15% off,$16.88 ,0,40.4227668,-104.7548121,Walmart Supercenter #5051,80634
2285+East+Ken+Pratt+Blvd+Longmont+CO+80504,https://maps.google.com/maps?q=2285+East+Ken+Pratt+Blvd+Longmont+CO+80504,In Stock,15% off,$16.88 ,3,40.1580296,-105.0480702,Walmart Supercenter #905,80504
745+Us+Highway+287+Lafayette+CO+80026,https://maps.google.com/maps?q=745+Us+Highway+287+Lafayette+CO+80026,In Stock,15% off,$16.88 ,5,40.0057732,-105.1050654,Walmart Supercenter #1045,80026
60+W+Bromley+Ln+Brighton+CO+80601,https://maps.google.com/maps?q=60+W+Bromley+Ln+Brighton+CO+80601,In Stock,15% off,$16.88 ,2,39.9695263,-104.8237562,Walmart Supercenter #1659,80601
707+S+8Th+St+Colorado+Springs+CO+80905,https://maps.google.com/maps?q=707+S+8Th+St+Colorado+Springs+CO+80905,In Stock,15% off,$16.88 ,9,38.8235322,-104.8378007,Walmart Supercenter #1434,80905
3201+E+Platte+Ave+Colorado+Springs+CO+80909,https://maps.google.com/maps?q=3201+E+Platte+Ave+Colorado+Springs+CO+80909,In Stock,15% off,$16.88 ,16,38.8374952,-104.7705078,Walmart Supercenter #1200,80909
4425+Venetucci+Boulevard+Fountain+CO+80906,https://maps.google.com/maps?q=4425+Venetucci+Boulevard+Fountain+CO+80906,In Stock,15% off,$16.88 ,7,38.7684791,-104.782418,Walmart #3018,80906
1575+Space+Center+Dr+Colorado+Springs+CO+80915,https://maps.google.com/maps?q=1575+Space+Center+Dr+Colorado+Springs+CO+80915,In Stock,15% off,$16.88 ,3,38.8544648,-104.7218343,Walmart Supercenter #3582,80915
6310+S+Us+Highway+85-87+Fountain+CO+80817,https://maps.google.com/maps?q=6310+S+Us+Highway+85-87+Fountain+CO+80817,In Stock,15% off,$16.88 ,8,38.7405017,-104.7367554,Walmart Supercenter #1273,80817
5550+E+Woodmen+Rd+Colorado+Springs+CO+80920,https://maps.google.com/maps?q=5550+E+Woodmen+Rd+Colorado+Springs+CO+80920,In Stock,15% off,$16.88 ,2,38.942682,-104.7252975,Walmart Supercenter #5123,80920
8250+Razorback+Rd+Colorado+Springs+CO+80920,https://maps.google.com/maps?q=8250+Razorback+Rd+Colorado+Springs+CO+80920,In Stock,No Discount,$19.87 ,6,38.9496754,-104.8005818,Walmart Supercenter #1896,80920
16218+Jackson+Creek+Pkwy+Monument+CO+80132,https://maps.google.com/maps?q=16218+Jackson+Creek+Pkwy+Monument+CO+80132,In Stock,15% off,$16.88 ,11,39.0666103,-104.8538076,Walmart Supercenter #3227,80132
19600+E+Us+Highway+24+Woodland+Park+CO+80863,https://maps.google.com/maps?q=19600+E+Us+Highway+24+Woodland+Park+CO+80863,In Stock,15% off,$16.88 ,3,38.9705545,-105.0387555,Walmart Supercenter #3805,80863
11550+Meridian+Market+Vw+Falcon+CO+80831,https://maps.google.com/maps?q=11550+Meridian+Market+Vw+Falcon+CO+80831,In Stock,No Discount,$19.87 ,5,38.9391618,-104.6130582,Walmart Supercenter #4335,80831
2100+Legacy+Cir+Elizabeth+CO+80107,https://maps.google.com/maps?q=2100+Legacy+Cir+Elizabeth+CO+80107,In Stock,55% off,$9.00 ,10,39.3601031,-104.6234288,Walmart Supercenter #4639,80107
78+N+Mcculloch+Blvd+Pueblo+West+CO+81007,https://maps.google.com/maps?q=78+N+Mcculloch+Blvd+Pueblo+West+CO+81007,In Stock,15% off,$16.88 ,15,38.3366612,-104.740107,Walmart Supercenter #3382,81007
3105+E+Us+Highway+50+Canon+City+CO+81212,https://maps.google.com/maps?q=3105+E+Us+Highway+50+Canon+City+CO+81212,In Stock,No Discount,$19.87 ,17,38.4484473,-105.1913266,Walmart Supercenter #1019,81212
4200+Dillon+Dr+Pueblo+CO+81008,https://maps.google.com/maps?q=4200+Dillon+Dr+Pueblo+CO+81008,In Stock,15% off,$16.88 ,10,38.3139442,-104.6095976,Walmart Supercenter #842,81008
133+Sam+Walton+Lane+Castle+Rock+CO+80104,https://maps.google.com/maps?q=133+Sam+Walton+Lane+Castle+Rock+CO+80104,Limited Stock,No Discount,$19.87 ,0,39.4063748,-104.8607843,Walmart Supercenter #984,80104
4080+W+Northern+Ave+Pueblo+CO+81005,https://maps.google.com/maps?q=4080+W+Northern+Ave+Pueblo+CO+81005,In Stock,15% off,$16.88 ,10,38.2322482,-104.6647947,Walmart Supercenter #1001,81005
6+Conley+Rd+La+Junta+CO+81050,https://maps.google.com/maps?q=6+Conley+Rd+La+Junta+CO+81050,Limited Stock,15% off,$16.88 ,0,37.9983063,-103.5930472,Walmart Supercenter #1384,81050
2881+North+Ave+Grand+Junction+CO+81501,https://maps.google.com/maps?q=2881+North+Ave+Grand+Junction+CO+81501,In Stock,15% off,$16.88 ,19,39.0761334,-108.5188608,Walmart Supercenter #1280,81501
2545+Rimrock+Ave+Grand+Junction+CO+81505,https://maps.google.com/maps?q=2545+Rimrock+Ave+Grand+Junction+CO+81505,In Stock,15% off,$16.88 ,3,39.077222,-108.5811957,Walmart Supercenter #5099,81505
16750+S+Townsend+Ave+Montrose+CO+81401,https://maps.google.com/maps?q=16750+S+Townsend+Ave+Montrose+CO+81401,In Stock,15% off,$16.88 ,16,38.4492491,-107.8631999,Walmart Supercenter #1058,81401
3010+Blake+Ave+Glenwood+Springs+CO+81601,https://maps.google.com/maps?q=3010+Blake+Ave+Glenwood+Springs+CO+81601,In Stock,15% off,$16.88 ,11,39.5220545,-107.3200271,Walmart #1095,81601
37+Stafford+Ln+Delta+CO+81416,https://maps.google.com/maps?q=37+Stafford+Ln+Delta+CO+81416,Out of Stock,15% off,$16.88 ,0,38.7491849,-108.0541234,Walmart Supercenter #5458,81416
1000+Airport+Rd+Rifle+CO+81650,https://maps.google.com/maps?q=1000+Airport+Rd+Rifle+CO+81650,Out of Stock,15% off,$16.88 ,0,39.5248446,-107.7676923,Walmart Supercenter #5232,81650
900+N+Main+St+Gunnison+CO+81230,https://maps.google.com/maps?q=900+N+Main+St+Gunnison+CO+81230,Out of Stock,15% off,$16.88 ,0,38.5546292,-106.9253466,Walmart #1550,81230
252+Cheney+Dr+W+Twin+Falls+ID+83301,https://maps.google.com/maps?q=252+Cheney+Dr+W+Twin+Falls+ID+83301,In Stock,15% off,$16.88 ,13,42.5905905,-114.4815006,Walmart Supercenter #3897,83301
2745+American+Legion+Blvd+Mountain+Home+ID+83647,https://maps.google.com/maps?q=2745+American+Legion+Blvd+Mountain+Home+ID+83647,In Stock,15% off,$16.88 ,10,43.1367109,-115.667978,Walmart Supercenter #2782,83647
2680+S+Lincoln+Ave+Jerome+ID+83338,https://maps.google.com/maps?q=2680+S+Lincoln+Ave+Jerome+ID+83338,Out of Stock,15% off,$16.88 ,0,42.6939965,-114.5149117,Walmart Supercenter #2831,83338
385+N+Overland+Ave+Burley+ID+83318,https://maps.google.com/maps?q=385+N+Overland+Ave+Burley+ID+83318,Out of Stock,75% off,$5.00 ,0,42.560533,-113.7907625,Walmart Supercenter #1900,83318
500+S+Utah+Ave+Idaho+Falls+ID+83402,https://maps.google.com/maps?q=500+S+Utah+Ave+Idaho+Falls+ID+83402,In Stock,15% off,$16.88 ,4,43.4929545,-112.05231,Walmart Supercenter #5494,83402
1201+S+25Th+E+Ammon+ID+83406,https://maps.google.com/maps?q=1201+S+25Th+E+Ammon+ID+83406,In Stock,No Discount,$19.87 ,22,43.4870221,-111.9822601,Walmart Supercenter #1902,83406
1450+North+2Nd+East+Rexburg+ID+83440,https://maps.google.com/maps?q=1450+North+2Nd+East+Rexburg+ID+83440,In Stock,15% off,$16.88 ,9,43.8558611,-111.774149,Walmart #1878,83440
565+Jensen+Grove+Dr+Blackfoot+ID+83221,https://maps.google.com/maps?q=565+Jensen+Grove+Dr+Blackfoot+ID+83221,In Stock,15% off,$16.88 ,12,43.1986128,-112.3595016,Walmart Supercenter #1905,83221
4240+Yellowstone+Ave+Chubbuck+ID+83202,https://maps.google.com/maps?q=4240+Yellowstone+Ave+Chubbuck+ID+83202,In Stock,15% off,$16.88 ,5,42.9098403,-112.4635896,Walmart Supercenter #1995,83202
5875+E+Franklin+Rd+Nampa+ID+83687,https://maps.google.com/maps?q=5875+E+Franklin+Rd+Nampa+ID+83687,In Stock,50% off,$10.00 ,5,43.6028742,-116.510455,Walmart Supercenter #3739,83687
7319+W+State+St+Boise+ID+83714,https://maps.google.com/maps?q=7319+W+State+St+Boise+ID+83714,In Stock,15% off,$16.88 ,14,43.6690564,-116.283928,Walmart Supercenter #2861,83714
4051+E+Fairview+Ave+Meridian+ID+83642,https://maps.google.com/maps?q=4051+E+Fairview+Ave+Meridian+ID+83642,In Stock,15% off,$16.88 ,2,43.6181515,-116.3440557,Walmart Supercenter #2862,83642
8300+W+Overland+Rd+Boise+ID+83709,https://maps.google.com/maps?q=8300+W+Overland+Rd+Boise+ID+83709,Limited Stock,15% off,$16.88 ,0,43.5918177,-116.2847837,Walmart Supercenter #2508,83709
795+West+Overland+Road+Meridian+ID+83642,https://maps.google.com/maps?q=795+West+Overland+Road+Meridian+ID+83642,In Stock,15% off,$16.88 ,3,43.5889602,-116.4026637,Walmart #3093,83642
5001+N.+Ten+Mile+Rd.+Meridian+ID+83646,https://maps.google.com/maps?q=5001+N.+Ten+Mile+Rd.+Meridian+ID+83646,In Stock,15% off,$16.88 ,2,43.6498752,-116.4362038,Walmart Supercenter #5841,83646
2100+12Th+Ave+Rd+Nampa+ID+83686,https://maps.google.com/maps?q=2100+12Th+Ave+Rd+Nampa+ID+83686,In Stock,15% off,$16.88 ,19,43.5490425,-116.5705632,Walmart Supercenter #2781,83686
5108+Cleveland+Blvd+Caldwell+ID+83607,https://maps.google.com/maps?q=5108+Cleveland+Blvd+Caldwell+ID+83607,In Stock,15% off,$16.88 ,10,43.6319354,-116.6450986,Walmart Supercenter #2780,83607
1775+E+Idaho+Ave+Ontario+OR+97914,https://maps.google.com/maps?q=1775+E+Idaho+Ave+Ontario+OR+97914,In Stock,15% off,$16.88 ,11,44.0269132,-116.9387814,Walmart Supercenter #1951,97914
6145+N+35Th+Ave+Phoenix+AZ+85017,https://maps.google.com/maps?q=6145+N+35Th+Ave+Phoenix+AZ+85017,In Stock,75% off,$5.00 ,3,33.5269438,-112.1324027,Walmart Supercenter #5330,85017
3721+E+Thomas+Rd+Phoenix+AZ+85018,https://maps.google.com/maps?q=3721+E+Thomas+Rd+Phoenix+AZ+85018,In Stock,15% off,$16.88 ,3,33.4785773,-112.000875,Walmart Supercenter #2515,85018
1380+W+Elliot+Rd+Tempe+AZ+85284,https://maps.google.com/maps?q=1380+W+Elliot+Rd+Tempe+AZ+85284,In Stock,15% off,$16.88 ,5,33.3509714,-111.9610056,Walmart Supercenter #1746,85284
4915+N+Pima+Rd+Scottsdale+AZ+85251,https://maps.google.com/maps?q=4915+N+Pima+Rd+Scottsdale+AZ+85251,In Stock,15% off,$16.88 ,3,33.507765,-111.8892767,Walmart Supercenter #2112,85251
857+N+Dobson+Rd+Mesa+AZ+85201,https://maps.google.com/maps?q=857+N+Dobson+Rd+Mesa+AZ+85201,In Stock,15% off,$16.88 ,2,33.4320423,-111.8652426,Walmart Supercenter #2482,85201
1607+W+Bethany+Home+Rd+Phoenix+AZ+85015,https://maps.google.com/maps?q=1607+W+Bethany+Home+Rd+Phoenix+AZ+85015,In Stock,15% off,$16.88 ,20,33.522307,-112.092979,Walmart Supercenter #2113,85015
240+W+Baseline+Rd+Mesa+AZ+85210,https://maps.google.com/maps?q=240+W+Baseline+Rd+Mesa+AZ+85210,In Stock,15% off,$16.88 ,10,33.3806233,-111.8365505,Walmart Supercenter #3799,85210
6150+S+35Th+Ave+Phoenix+AZ+85041,https://maps.google.com/maps?q=6150+S+35Th+Ave+Phoenix+AZ+85041,In Stock,15% off,$16.88 ,5,33.3904631,-112.1366875,Walmart Supercenter #3771,85041
3460+W.+Chandler+Boulevard+Chandler+AZ+85226,https://maps.google.com/maps?q=3460+W.+Chandler+Boulevard+Chandler+AZ+85226,In Stock,15% off,$16.88 ,15,33.3079089,-111.901514,Walmart #6480,85226
5250+W+Indian+School+Rd+Phoenix+AZ+85031,https://maps.google.com/maps?q=5250+W+Indian+School+Rd+Phoenix+AZ+85031,In Stock,15% off,$16.88 ,20,33.4967756,-112.172642,Walmart Supercenter #5189,85031
800+E+Southern+Ave+Tempe+AZ+85282,https://maps.google.com/maps?q=800+E+Southern+Ave+Tempe+AZ+85282,Out of Stock,15% off,$16.88 ,0,33.3937987,-111.9278428,Walmart Supercenter #5768,85282
4747+E+Cactus+Rd+Phoenix+AZ+85032,https://maps.google.com/maps?q=4747+E+Cactus+Rd+Phoenix+AZ+85032,Out of Stock,15% off,$16.88 ,0,33.5961626,-111.9786931,Walmart Supercenter #4232,85032
800+W+Warner+Rd+Chandler+AZ+85225,https://maps.google.com/maps?q=800+W+Warner+Rd+Chandler+AZ+85225,Out of Stock,15% off,$16.88 ,0,33.3376152,-111.8544365,Walmart Supercenter #1512,85225
1955+S+Stapley+Dr+Mesa+AZ+85204,https://maps.google.com/maps?q=1955+S+Stapley+Dr+Mesa+AZ+85204,Out of Stock,15% off,$16.88 ,0,33.3803191,-111.8028278,Walmart Supercenter #2768,85204
4505+E+Mckellips+Rd+Mesa+AZ+85215,https://maps.google.com/maps?q=4505+E+Mckellips+Rd+Mesa+AZ+85215,In Stock,15% off,$16.88 ,5,33.4490229,-111.7336731,Walmart Supercenter #2767,85215
6131+E+Southern+Ave+Mesa+AZ+85206,https://maps.google.com/maps?q=6131+E+Southern+Ave+Mesa+AZ+85206,In Stock,No Discount,$19.87 ,5,33.3914993,-111.6990678,Walmart Supercenter #1646,85206
2501+S+Market+St+Gilbert+AZ+85295,https://maps.google.com/maps?q=2501+S+Market+St+Gilbert+AZ+85295,Limited Stock,15% off,$16.88 ,0,33.3048475,-111.7409714,Walmart Supercenter #5186,85295
1175+S+Arizona+Ave+Chandler+AZ+85286,https://maps.google.com/maps?q=1175+S+Arizona+Ave+Chandler+AZ+85286,In Stock,No Discount,$19.87 ,8,33.289213,-111.838041,Walmart Supercenter #2671,85286
1710+S+Greenfield+Rd+Mesa+AZ+85206,https://maps.google.com/maps?q=1710+S+Greenfield+Rd+Mesa+AZ+85206,Out of Stock,15% off,$16.88 ,0,33.3841637,-111.7397927,Walmart Supercenter #5428,85206
2750+E+Germann+Rd+Chandler+AZ+85286,https://maps.google.com/maps?q=2750+E+Germann+Rd+Chandler+AZ+85286,In Stock,15% off,$16.88 ,6,33.2814241,-111.7933175,Walmart Supercenter #3360,85286
5290+S+Power+Rd+Gilbert+AZ+85295,https://maps.google.com/maps?q=5290+S+Power+Rd+Gilbert+AZ+85295,In Stock,15% off,$16.88 ,3,33.3198549,-111.6896475,Walmart Supercenter #3861,85295
4617+E+Bell+Rd+Phoenix+AZ+85032,https://maps.google.com/maps?q=4617+E+Bell+Rd+Phoenix+AZ+85032,In Stock,15% off,$16.88 ,5,33.6385465,-111.9818719,Walmart Supercenter #1598,85032
15355+N+Northsight+Blvd+Scottsdale+AZ+85260,https://maps.google.com/maps?q=15355+N+Northsight+Blvd+Scottsdale+AZ+85260,In Stock,15% off,$16.88 ,2,33.6246737,-111.8934586,Walmart Supercenter #2766,85260
21055+E+Rittenhouse+Rd+Queen+Creek+AZ+85142,https://maps.google.com/maps?q=21055+E+Rittenhouse+Rd+Queen+Creek+AZ+85142,In Stock,15% off,$16.88 ,13,33.251502,-111.6293682,Walmart Supercenter #4451,85142
1606+S+Signal+Butte+Rd+Mesa+AZ+85209,https://maps.google.com/maps?q=1606+S+Signal+Butte+Rd+Mesa+AZ+85209,In Stock,15% off,$16.88 ,3,33.3846646,-111.6001165,Walmart Supercenter #3833,85209
5605+W+Northern+Ave+Glendale+AZ+85301,https://maps.google.com/maps?q=5605+W+Northern+Ave+Glendale+AZ+85301,In Stock,15% off,$16.88 ,3,33.5512655,-112.1800936,Walmart Supercenter #5124,85301
7975+W+Peoria+Ave+Peoria+AZ+85345,https://maps.google.com/maps?q=7975+W+Peoria+Ave+Peoria+AZ+85345,In Stock,15% off,$16.88 ,4,33.5785113,-112.2305777,Walmart Supercenter #1533,85345
9600+N+Metro+Pkwy+W+Phoenix+AZ+85051,https://maps.google.com/maps?q=9600+N+Metro+Pkwy+W+Phoenix+AZ+85051,In Stock,15% off,$16.88 ,2,33.5728041,-112.1216375,Walmart Supercenter #6477,85051
5845+W+Bell+Rd+Glendale+AZ+85308,https://maps.google.com/maps?q=5845+W+Bell+Rd+Glendale+AZ+85308,In Stock,15% off,$16.88 ,2,33.6364525,-112.1849372,Walmart Supercenter #1532,85308
18551+N+83rd+Ave+Glendale+AZ+85308,https://maps.google.com/maps?q=18551+N+83rd+Ave+Glendale+AZ+85308,In Stock,15% off,$16.88 ,8,33.6507782,-112.2341171,Walmart Supercenter #3241,85308
5010+N+95th+Ave+Glendale+AZ+85305,https://maps.google.com/maps?q=5010+N+95th+Ave+Glendale+AZ+85305,In Stock,15% off,$16.88 ,17,33.5102534,-112.2672756,Walmart Supercenter #3465,85305
2020+N+75th+Ave+Phoenix+AZ+85035,https://maps.google.com/maps?q=2020+N+75th+Ave+Phoenix+AZ+85035,In Stock,15% off,$16.88 ,11,33.4697547,-112.2223096,Walmart Supercenter #1549,85035
21655+N+Lake+Pleasant+Pkwy+Peoria+AZ+85382,https://maps.google.com/maps?q=21655+N+Lake+Pleasant+Pkwy+Peoria+AZ+85382,In Stock,15% off,$16.88 ,14,33.6803336,-112.2762379,Walmart Supercenter #3896,85382
2501+W+Happy+Valley+Rd+Ste+34+Phoenix+AZ+85085,https://maps.google.com/maps?q=2501+W+Happy+Valley+Rd+Ste+34+Phoenix+AZ+85085,In Stock,15% off,$16.88 ,10,33.7124363,-112.1122362,Walmart Supercenter #5190,85085
12900+W+Thunderbird+Rd+El+Mirage+AZ+85335,https://maps.google.com/maps?q=12900+W+Thunderbird+Rd+El+Mirage+AZ+85335,In Stock,15% off,$16.88 ,4,33.610491,-112.3365711,Walmart Supercenter #4336,85335
1825+W+Bell+Rd+Phoenix+AZ+85023,https://maps.google.com/maps?q=1825+W+Bell+Rd+Phoenix+AZ+85023,In Stock,No Discount,$19.87 ,10,33.6371235,-112.0981242,Walmart Supercenter #2512,85023
7575+W+Lower+Buckeye+Rd+Phoenix+AZ+85043,https://maps.google.com/maps?q=7575+W+Lower+Buckeye+Rd+Phoenix+AZ+85043,In Stock,15% off,$16.88 ,4,33.4203403,-112.2231023,Walmart Supercenter #5331,85043
2501+S+Avenue+B+Yuma+AZ+85364,https://maps.google.com/maps?q=2501+S+Avenue+B+Yuma+AZ+85364,In Stock,15% off,$16.88 ,8,32.681432,-114.647125,Walmart Supercenter #5342,85364
2900+S+Pacific+Ave+Yuma+AZ+85365,https://maps.google.com/maps?q=2900+S+Pacific+Ave+Yuma+AZ+85365,In Stock,15% off,$16.88 ,14,32.6744397,-114.6015189,Walmart Supercenter #1474,85365
8151+E+32Nd+St+Yuma+AZ+85365,https://maps.google.com/maps?q=8151+E+32Nd+St+Yuma+AZ+85365,In Stock,15% off,$16.88 ,9,32.6681544,-114.4932641,Walmart Supercenter #4325,85365
2150+N+Waterman+Ave+El+Centro+CA+92243,https://maps.google.com/maps?q=2150+N+Waterman+Ave+El+Centro+CA+92243,In Stock,75% off,$5.00 ,2,32.8133422,-115.5773599,Walmart Supercenter #1555,92243
2540+Rockwood+Ave+Calexico+CA+92231,https://maps.google.com/maps?q=2540+Rockwood+Ave+Calexico+CA+92231,In Stock,15% off,$16.88 ,3,32.6976406,-115.4964913,Walmart Supercenter #1859,92231
250+Wildcat+Dr+Brawley+CA+92227,https://maps.google.com/maps?q=250+Wildcat+Dr+Brawley+CA+92227,In Stock,15% off,$16.88 ,4,32.9624726,-115.5460885,Walmart Supercenter #5335,92227
1613+North+Main+Street+San+Luis+AZ+85349,https://maps.google.com/maps?q=1613+North+Main+Street+San+Luis+AZ+85349,Out of Stock,15% off,$16.88 ,0,32.5072692,-114.7834675,Walmart Supercenter #4337,85349
13770+W+Bell+Rd+Surprise+AZ+85374,https://maps.google.com/maps?q=13770+W+Bell+Rd+Surprise+AZ+85374,In Stock,15% off,$16.88 ,6,33.6427901,-112.3579924,Walmart Supercenter #2777,85374
3435+East+Broadway+Blvd+Tucson+AZ+85716,https://maps.google.com/maps?q=3435+East+Broadway+Blvd+Tucson+AZ+85716,Limited Stock,75% off,$5.00 ,0,32.2237237,-110.9188103,Walmart Supercenter #3884,85716
1650+W+Valencia+Rd+Tucson+AZ+85746,https://maps.google.com/maps?q=1650+W+Valencia+Rd+Tucson+AZ+85746,In Stock,15% off,$16.88 ,18,32.1355058,-111.001307,Walmart Supercenter #1612,85746
7150+E+Speedway+Blvd+Tucson+AZ+85710,https://maps.google.com/maps?q=7150+E+Speedway+Blvd+Tucson+AZ+85710,In Stock,15% off,$16.88 ,4,32.2341277,-110.8396456,Walmart #1291,85710
2711+S.+Houghton+Rd+Tucson+AZ+85730,https://maps.google.com/maps?q=2711+S.+Houghton+Rd+Tucson+AZ+85730,In Stock,15% off,$16.88 ,6,32.1906066,-110.7701706,Walmart Supercenter #5799,85730
9260+S.+Houghton+Rd+Tucson+AZ+85747,https://maps.google.com/maps?q=9260+S.+Houghton+Rd+Tucson+AZ+85747,In Stock,15% off,$16.88 ,9,32.0847457,-110.7761274,Walmart Supercenter #5858,85747
7635+No.+La+Cholla+B+Tucson+AZ+85741,https://maps.google.com/maps?q=7635+No.+La+Cholla+B+Tucson+AZ+85741,In Stock,No Discount,$19.87 ,7,32.3438867,-111.0155654,Walmart Supercenter #2922,85741
2150+E+Tangerine+Rd+Oro+Valley+AZ+85755,https://maps.google.com/maps?q=2150+E+Tangerine+Rd+Oro+Valley+AZ+85755,In Stock,15% off,$16.88 ,11,32.4261241,-110.9413497,Walmart Supercenter #3379,85755
18680+S+Nogales+Hwy+Green+Valley+AZ+85614,https://maps.google.com/maps?q=18680+S+Nogales+Hwy+Green+Valley+AZ+85614,In Stock,15% off,$16.88 ,17,31.911235,-110.9812135,Walmart Supercenter #1411,85614
100+W+White+Park+Dr+Nogales+AZ+85621,https://maps.google.com/maps?q=100+W+White+Park+Dr+Nogales+AZ+85621,In Stock,15% off,$16.88 ,22,31.3602968,-110.9325947,Walmart Supercenter #1324,85621
500+N+Highway+90+Byp+Sierra+Vista+AZ+85635,https://maps.google.com/maps?q=500+N+Highway+90+Byp+Sierra+Vista+AZ+85635,In Stock,15% off,$16.88 ,4,31.5601366,-110.2605036,Walmart Supercenter #1240,85635
455+E+Wetmore+Rd+Tucson+AZ+85705,https://maps.google.com/maps?q=455+E+Wetmore+Rd+Tucson+AZ+85705,Out of Stock,75% off,$5.00 ,0,32.2884921,-110.9653796,Walmart #1325,85705
1260+East+Tucson+Marketplace+B+Tucson+AZ+85713,https://maps.google.com/maps?q=1260+East+Tucson+Marketplace+B+Tucson+AZ+85713,Out of Stock,15% off,$16.88 ,0,32.1857112,-110.9534314,Walmart #5626,85713
8280+N+Cortaro+Rd+Tucson+AZ+85743,https://maps.google.com/maps?q=8280+N+Cortaro+Rd+Tucson+AZ+85743,Out of Stock,15% off,$16.88 ,0,32.3562615,-111.0894464,Walmart Supercenter #5031,85743
201+S+Prickly+Pear+Ave+Benson+AZ+85602,https://maps.google.com/maps?q=201+S+Prickly+Pear+Ave+Benson+AZ+85602,Out of Stock,15% off,$16.88 ,0,31.9687979,-110.3143119,Walmart Supercenter #3807,85602
1695+N+Arizona+Blvd+Coolidge+AZ+85128,https://maps.google.com/maps?q=1695+N+Arizona+Blvd+Coolidge+AZ+85128,Out of Stock,15% off,$16.88 ,0,32.9999677,-111.520187,Walmart Supercenter #2778,85128
2003+E+Rodeo+Dr+Cottonwood+AZ+86326,https://maps.google.com/maps?q=2003+E+Rodeo+Dr+Cottonwood+AZ+86326,In Stock,15% off,$16.88 ,4,34.7128913,-112.0012476,Walmart Supercenter #1299,86326
700+Mikes+Pike+St+Winslow+AZ+86047,https://maps.google.com/maps?q=700+Mikes+Pike+St+Winslow+AZ+86047,In Stock,15% off,$16.88 ,18,35.0432346,-110.7014443,Walmart Supercenter #1328,86047
3050+E+State+Route+69+Prescott+AZ+86301,https://maps.google.com/maps?q=3050+E+State+Route+69+Prescott+AZ+86301,In Stock,15% off,$16.88 ,4,34.553575,-112.4086782,Walmart Supercenter #1417,86301
